timestamp,building,floor,room,equipment,power_kw,energy_kwh
2026-09-14 23:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-14 23:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-14 23:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-14 23:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-14 23:26:48,Main Block,Ground,Lab 101,Server Units,4.687,4.687
2026-09-14 23:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-14 23:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-14 23:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-14 23:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-14 23:26:48,Main Block,First,Computer Lab 201,Server Units,3.769,3.769
2026-09-14 23:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-14 23:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-14 23:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-14 23:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-14 23:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.789,4.789
2026-09-14 23:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-14 23:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-14 23:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-14 23:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-14 23:26:48,Research Wing,Ground,Server Room,Server Units,5.022,5.022
2026-09-15 00:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 00:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 00:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 00:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 00:26:48,Main Block,Ground,Lab 101,Server Units,4.098,4.098
2026-09-15 00:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 00:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-15 00:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 00:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 00:26:48,Main Block,First,Computer Lab 201,Server Units,4.784,4.784
2026-09-15 00:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 00:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 00:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 00:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 00:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.675,4.675
2026-09-15 00:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 00:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 00:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 00:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 00:26:48,Research Wing,Ground,Server Room,Server Units,3.936,3.936
2026-09-15 01:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 01:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 01:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 01:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 01:26:48,Main Block,Ground,Lab 101,Server Units,4.069,4.069
2026-09-15 01:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 01:26:48,Main Block,First,Computer Lab 201,Computers,0.24,0.24
2026-09-15 01:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 01:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 01:26:48,Main Block,First,Computer Lab 201,Server Units,4.227,4.227
2026-09-15 01:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 01:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 01:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 01:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 01:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.547,4.547
2026-09-15 01:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 01:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 01:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 01:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 01:26:48,Research Wing,Ground,Server Room,Server Units,5.014,5.014
2026-09-15 02:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 02:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 02:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 02:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 02:26:48,Main Block,Ground,Lab 101,Server Units,4.77,4.77
2026-09-15 02:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 02:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-15 02:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 02:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 02:26:48,Main Block,First,Computer Lab 201,Server Units,4.577,4.577
2026-09-15 02:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 02:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 02:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 02:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 02:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.806,4.806
2026-09-15 02:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 02:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 02:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 02:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 02:26:48,Research Wing,Ground,Server Room,Server Units,4.931,4.931
2026-09-15 03:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 03:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 03:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 03:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 03:26:48,Main Block,Ground,Lab 101,Server Units,4.387,4.387
2026-09-15 03:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 03:26:48,Main Block,First,Computer Lab 201,Computers,0.24,0.24
2026-09-15 03:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 03:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 03:26:48,Main Block,First,Computer Lab 201,Server Units,4.26,4.26
2026-09-15 03:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 03:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 03:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 03:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 03:26:48,Research Wing,Ground,AI Research Lab,Server Units,5.021,5.021
2026-09-15 03:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 03:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 03:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 03:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 03:26:48,Research Wing,Ground,Server Room,Server Units,12.716,12.716
2026-09-15 04:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 04:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 04:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 04:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 04:26:48,Main Block,Ground,Lab 101,Server Units,4.068,4.068
2026-09-15 04:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 04:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-15 04:26:48,Main Block,First,Computer Lab 201,Lights,0.06,0.06
2026-09-15 04:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 04:26:48,Main Block,First,Computer Lab 201,Server Units,5.004,5.004
2026-09-15 04:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 04:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 04:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 04:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 04:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.374,4.374
2026-09-15 04:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 04:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 04:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 04:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 04:26:48,Research Wing,Ground,Server Room,Server Units,3.814,3.814
2026-09-15 05:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 05:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 05:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 05:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 05:26:48,Main Block,Ground,Lab 101,Server Units,4.132,4.132
2026-09-15 05:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 05:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-15 05:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 05:26:48,Main Block,First,Computer Lab 201,Fans,0.045,0.045
2026-09-15 05:26:48,Main Block,First,Computer Lab 201,Server Units,4.304,4.304
2026-09-15 05:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 05:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 05:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 05:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 05:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.907,4.907
2026-09-15 05:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 05:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 05:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 05:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 05:26:48,Research Wing,Ground,Server Room,Server Units,5.002,5.002
2026-09-15 06:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 06:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 06:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 06:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 06:26:48,Main Block,Ground,Lab 101,Server Units,4.922,4.922
2026-09-15 06:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 06:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-15 06:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 06:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 06:26:48,Main Block,First,Computer Lab 201,Server Units,3.938,3.938
2026-09-15 06:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 06:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 06:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 06:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 06:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.949,4.949
2026-09-15 06:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 06:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 06:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 06:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 06:26:48,Research Wing,Ground,Server Room,Server Units,3.743,3.743
2026-09-15 07:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-15 07:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-15 07:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-15 07:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-15 07:26:48,Main Block,Ground,Lab 101,Server Units,4.692,4.692
2026-09-15 07:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-15 07:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-15 07:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-15 07:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-15 07:26:48,Main Block,First,Computer Lab 201,Server Units,4.108,4.108
2026-09-15 07:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-15 07:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-15 07:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-15 07:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-15 07:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.299,4.299
2026-09-15 07:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-15 07:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-15 07:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-15 07:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-15 07:26:48,Research Wing,Ground,Server Room,Server Units,4.603,4.603
2026-09-15 08:26:48,Main Block,Ground,Lab 101,AC,4.39,4.39
2026-09-15 08:26:48,Main Block,Ground,Lab 101,Computers,2.02,2.02
2026-09-15 08:26:48,Main Block,Ground,Lab 101,Lights,0.329,0.329
2026-09-15 08:26:48,Main Block,Ground,Lab 101,Fans,0.2,0.2
2026-09-15 08:26:48,Main Block,Ground,Lab 101,Server Units,4.503,4.503
2026-09-15 08:26:48,Main Block,First,Computer Lab 201,AC,4.835,4.835
2026-09-15 08:26:48,Main Block,First,Computer Lab 201,Computers,5.523,5.523
2026-09-15 08:26:48,Main Block,First,Computer Lab 201,Lights,1.033,1.033
2026-09-15 08:26:48,Main Block,First,Computer Lab 201,Fans,0.198,0.198
2026-09-15 08:26:48,Main Block,First,Computer Lab 201,Server Units,4.956,4.956
2026-09-15 08:26:48,Research Wing,Ground,AI Research Lab,AC,4.297,4.297
2026-09-15 08:26:48,Research Wing,Ground,AI Research Lab,Computers,2.22,2.22
2026-09-15 08:26:48,Research Wing,Ground,AI Research Lab,Lights,0.282,0.282
2026-09-15 08:26:48,Research Wing,Ground,AI Research Lab,Fans,0.216,0.216
2026-09-15 08:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.945,4.945
2026-09-15 08:26:48,Research Wing,Ground,Server Room,AC,4.943,4.943
2026-09-15 08:26:48,Research Wing,Ground,Server Room,Computers,1.783,1.783
2026-09-15 08:26:48,Research Wing,Ground,Server Room,Lights,0.318,0.318
2026-09-15 08:26:48,Research Wing,Ground,Server Room,Fans,0.167,0.167
2026-09-15 08:26:48,Research Wing,Ground,Server Room,Server Units,4.231,4.231
2026-09-15 09:26:48,Main Block,Ground,Lab 101,AC,4.72,4.72
2026-09-15 09:26:48,Main Block,Ground,Lab 101,Computers,2.202,2.202
2026-09-15 09:26:48,Main Block,Ground,Lab 101,Lights,0.258,0.258
2026-09-15 09:26:48,Main Block,Ground,Lab 101,Fans,0.17,0.17
2026-09-15 09:26:48,Main Block,Ground,Lab 101,Server Units,4.491,4.491
2026-09-15 09:26:48,Main Block,First,Computer Lab 201,AC,4.027,4.027
2026-09-15 09:26:48,Main Block,First,Computer Lab 201,Computers,2.146,2.146
2026-09-15 09:26:48,Main Block,First,Computer Lab 201,Lights,0.318,0.318
2026-09-15 09:26:48,Main Block,First,Computer Lab 201,Fans,0.19,0.19
2026-09-15 09:26:48,Main Block,First,Computer Lab 201,Server Units,4.771,4.771
2026-09-15 09:26:48,Research Wing,Ground,AI Research Lab,AC,4.212,4.212
2026-09-15 09:26:48,Research Wing,Ground,AI Research Lab,Computers,2.229,2.229
2026-09-15 09:26:48,Research Wing,Ground,AI Research Lab,Lights,0.323,0.323
2026-09-15 09:26:48,Research Wing,Ground,AI Research Lab,Fans,0.166,0.166
2026-09-15 09:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.637,4.637
2026-09-15 09:26:48,Research Wing,Ground,Server Room,AC,4.573,4.573
2026-09-15 09:26:48,Research Wing,Ground,Server Room,Computers,2.251,2.251
2026-09-15 09:26:48,Research Wing,Ground,Server Room,Lights,0.319,0.319
2026-09-15 09:26:48,Research Wing,Ground,Server Room,Fans,0.175,0.175
2026-09-15 09:26:48,Research Wing,Ground,Server Room,Server Units,4.428,4.428
2026-09-15 10:26:48,Main Block,Ground,Lab 101,AC,3.994,3.994
2026-09-15 10:26:48,Main Block,Ground,Lab 101,Computers,2.071,2.071
2026-09-15 10:26:48,Main Block,Ground,Lab 101,Lights,0.272,0.272
2026-09-15 10:26:48,Main Block,Ground,Lab 101,Fans,0.198,0.198
2026-09-15 10:26:48,Main Block,Ground,Lab 101,Server Units,4.818,4.818
2026-09-15 10:26:48,Main Block,First,Computer Lab 201,AC,4.248,4.248
2026-09-15 10:26:48,Main Block,First,Computer Lab 201,Computers,2.196,2.196
2026-09-15 10:26:48,Main Block,First,Computer Lab 201,Lights,0.327,0.327
2026-09-15 10:26:48,Main Block,First,Computer Lab 201,Fans,0.177,0.177
2026-09-15 10:26:48,Main Block,First,Computer Lab 201,Server Units,3.843,3.843
2026-09-15 10:26:48,Research Wing,Ground,AI Research Lab,AC,4.968,4.968
2026-09-15 10:26:48,Research Wing,Ground,AI Research Lab,Computers,1.869,1.869
2026-09-15 10:26:48,Research Wing,Ground,AI Research Lab,Lights,0.261,0.261
2026-09-15 10:26:48,Research Wing,Ground,AI Research Lab,Fans,0.21,0.21
2026-09-15 10:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.468,4.468
2026-09-15 10:26:48,Research Wing,Ground,Server Room,AC,3.869,3.869
2026-09-15 10:26:48,Research Wing,Ground,Server Room,Computers,2.286,2.286
2026-09-15 10:26:48,Research Wing,Ground,Server Room,Lights,0.306,0.306
2026-09-15 10:26:48,Research Wing,Ground,Server Room,Fans,0.168,0.168
2026-09-15 10:26:48,Research Wing,Ground,Server Room,Server Units,14.956,14.956
2026-09-15 11:26:48,Main Block,Ground,Lab 101,AC,4.306,4.306
2026-09-15 11:26:48,Main Block,Ground,Lab 101,Computers,1.939,1.939
2026-09-15 11:26:48,Main Block,Ground,Lab 101,Lights,0.323,0.323
2026-09-15 11:26:48,Main Block,Ground,Lab 101,Fans,0.223,0.223
2026-09-15 11:26:48,Main Block,Ground,Lab 101,Server Units,3.869,3.869
2026-09-15 11:26:48,Main Block,First,Computer Lab 201,AC,4.826,4.826
2026-09-15 11:26:48,Main Block,First,Computer Lab 201,Computers,2.184,2.184
2026-09-15 11:26:48,Main Block,First,Computer Lab 201,Lights,0.308,0.308
2026-09-15 11:26:48,Main Block,First,Computer Lab 201,Fans,0.2,0.2
2026-09-15 11:26:48,Main Block,First,Computer Lab 201,Server Units,4.123,4.123
2026-09-15 11:26:48,Research Wing,Ground,AI Research Lab,AC,4.45,4.45
2026-09-15 11:26:48,Research Wing,Ground,AI Research Lab,Computers,1.756,1.756
2026-09-15 11:26:48,Research Wing,Ground,AI Research Lab,Lights,0.335,0.335
2026-09-15 11:26:48,Research Wing,Ground,AI Research Lab,Fans,0.204,0.204
2026-09-15 11:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.953,3.953
2026-09-15 11:26:48,Research Wing,Ground,Server Room,AC,4.522,4.522
2026-09-15 11:26:48,Research Wing,Ground,Server Room,Computers,2.091,2.091
2026-09-15 11:26:48,Research Wing,Ground,Server Room,Lights,0.286,0.286
2026-09-15 11:26:48,Research Wing,Ground,Server Room,Fans,0.186,0.186
2026-09-15 11:26:48,Research Wing,Ground,Server Room,Server Units,4.87,4.87
2026-09-15 12:26:48,Main Block,Ground,Lab 101,AC,5.027,5.027
2026-09-15 12:26:48,Main Block,Ground,Lab 101,Computers,1.933,1.933
2026-09-15 12:26:48,Main Block,Ground,Lab 101,Lights,0.31,0.31
2026-09-15 12:26:48,Main Block,Ground,Lab 101,Fans,0.175,0.175
2026-09-15 12:26:48,Main Block,Ground,Lab 101,Server Units,4.397,4.397
2026-09-15 12:26:48,Main Block,First,Computer Lab 201,AC,4.018,4.018
2026-09-15 12:26:48,Main Block,First,Computer Lab 201,Computers,2.028,2.028
2026-09-15 12:26:48,Main Block,First,Computer Lab 201,Lights,0.325,0.325
2026-09-15 12:26:48,Main Block,First,Computer Lab 201,Fans,0.171,0.171
2026-09-15 12:26:48,Main Block,First,Computer Lab 201,Server Units,4.973,4.973
2026-09-15 12:26:48,Research Wing,Ground,AI Research Lab,AC,4.203,4.203
2026-09-15 12:26:48,Research Wing,Ground,AI Research Lab,Computers,1.754,1.754
2026-09-15 12:26:48,Research Wing,Ground,AI Research Lab,Lights,0.324,0.324
2026-09-15 12:26:48,Research Wing,Ground,AI Research Lab,Fans,0.193,0.193
2026-09-15 12:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.897,4.897
2026-09-15 12:26:48,Research Wing,Ground,Server Room,AC,4.015,4.015
2026-09-15 12:26:48,Research Wing,Ground,Server Room,Computers,2.041,2.041
2026-09-15 12:26:48,Research Wing,Ground,Server Room,Lights,0.332,0.332
2026-09-15 12:26:48,Research Wing,Ground,Server Room,Fans,0.216,0.216
2026-09-15 12:26:48,Research Wing,Ground,Server Room,Server Units,3.91,3.91
2026-09-15 13:26:48,Main Block,Ground,Lab 101,AC,4.966,4.966
2026-09-15 13:26:48,Main Block,Ground,Lab 101,Computers,1.924,1.924
2026-09-15 13:26:48,Main Block,Ground,Lab 101,Lights,0.301,0.301
2026-09-15 13:26:48,Main Block,Ground,Lab 101,Fans,0.217,0.217
2026-09-15 13:26:48,Main Block,Ground,Lab 101,Server Units,4.559,4.559
2026-09-15 13:26:48,Main Block,First,Computer Lab 201,AC,4.825,4.825
2026-09-15 13:26:48,Main Block,First,Computer Lab 201,Computers,6.578,6.578
2026-09-15 13:26:48,Main Block,First,Computer Lab 201,Lights,0.332,0.332
2026-09-15 13:26:48,Main Block,First,Computer Lab 201,Fans,0.175,0.175
2026-09-15 13:26:48,Main Block,First,Computer Lab 201,Server Units,3.836,3.836
2026-09-15 13:26:48,Research Wing,Ground,AI Research Lab,AC,4.449,4.449
2026-09-15 13:26:48,Research Wing,Ground,AI Research Lab,Computers,1.98,1.98
2026-09-15 13:26:48,Research Wing,Ground,AI Research Lab,Lights,0.336,0.336
2026-09-15 13:26:48,Research Wing,Ground,AI Research Lab,Fans,0.171,0.171
2026-09-15 13:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.951,4.951
2026-09-15 13:26:48,Research Wing,Ground,Server Room,AC,4.862,4.862
2026-09-15 13:26:48,Research Wing,Ground,Server Room,Computers,1.897,1.897
2026-09-15 13:26:48,Research Wing,Ground,Server Room,Lights,0.345,0.345
2026-09-15 13:26:48,Research Wing,Ground,Server Room,Fans,0.207,0.207
2026-09-15 13:26:48,Research Wing,Ground,Server Room,Server Units,4.107,4.107
2026-09-15 14:26:48,Main Block,Ground,Lab 101,AC,4.035,4.035
2026-09-15 14:26:48,Main Block,Ground,Lab 101,Computers,2.084,2.084
2026-09-15 14:26:48,Main Block,Ground,Lab 101,Lights,0.258,0.258
2026-09-15 14:26:48,Main Block,Ground,Lab 101,Fans,0.188,0.188
2026-09-15 14:26:48,Main Block,Ground,Lab 101,Server Units,4.217,4.217
2026-09-15 14:26:48,Main Block,First,Computer Lab 201,AC,4.464,4.464
2026-09-15 14:26:48,Main Block,First,Computer Lab 201,Computers,2.221,2.221
2026-09-15 14:26:48,Main Block,First,Computer Lab 201,Lights,0.317,0.317
2026-09-15 14:26:48,Main Block,First,Computer Lab 201,Fans,0.203,0.203
2026-09-15 14:26:48,Main Block,First,Computer Lab 201,Server Units,3.831,3.831
2026-09-15 14:26:48,Research Wing,Ground,AI Research Lab,AC,4.228,4.228
2026-09-15 14:26:48,Research Wing,Ground,AI Research Lab,Computers,2.223,2.223
2026-09-15 14:26:48,Research Wing,Ground,AI Research Lab,Lights,0.315,0.315
2026-09-15 14:26:48,Research Wing,Ground,AI Research Lab,Fans,0.214,0.214
2026-09-15 14:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.93,4.93
2026-09-15 14:26:48,Research Wing,Ground,Server Room,AC,4.842,4.842
2026-09-15 14:26:48,Research Wing,Ground,Server Room,Computers,1.91,1.91
2026-09-15 14:26:48,Research Wing,Ground,Server Room,Lights,0.298,0.298
2026-09-15 14:26:48,Research Wing,Ground,Server Room,Fans,0.175,0.175
2026-09-15 14:26:48,Research Wing,Ground,Server Room,Server Units,4.208,4.208
2026-09-15 15:26:48,Main Block,Ground,Lab 101,AC,13.051,13.051
2026-09-15 15:26:48,Main Block,Ground,Lab 101,Computers,2.17,2.17
2026-09-15 15:26:48,Main Block,Ground,Lab 101,Lights,0.262,0.262
2026-09-15 15:26:48,Main Block,Ground,Lab 101,Fans,0.202,0.202
2026-09-15 15:26:48,Main Block,Ground,Lab 101,Server Units,5.042,5.042
2026-09-15 15:26:48,Main Block,First,Computer Lab 201,AC,4.828,4.828
2026-09-15 15:26:48,Main Block,First,Computer Lab 201,Computers,1.89,1.89
2026-09-15 15:26:48,Main Block,First,Computer Lab 201,Lights,0.296,0.296
2026-09-15 15:26:48,Main Block,First,Computer Lab 201,Fans,0.216,0.216
2026-09-15 15:26:48,Main Block,First,Computer Lab 201,Server Units,5.02,5.02
2026-09-15 15:26:48,Research Wing,Ground,AI Research Lab,AC,13.584,13.584
2026-09-15 15:26:48,Research Wing,Ground,AI Research Lab,Computers,1.97,1.97
2026-09-15 15:26:48,Research Wing,Ground,AI Research Lab,Lights,0.266,0.266
2026-09-15 15:26:48,Research Wing,Ground,AI Research Lab,Fans,0.222,0.222
2026-09-15 15:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.029,4.029
2026-09-15 15:26:48,Research Wing,Ground,Server Room,AC,4.392,4.392
2026-09-15 15:26:48,Research Wing,Ground,Server Room,Computers,1.8,1.8
2026-09-15 15:26:48,Research Wing,Ground,Server Room,Lights,0.286,0.286
2026-09-15 15:26:48,Research Wing,Ground,Server Room,Fans,0.223,0.223
2026-09-15 15:26:48,Research Wing,Ground,Server Room,Server Units,3.759,3.759
